sensor_id,timestamp,latitude,longitude,sensor_type,reading_value,status,geometry,zone
1737,2023-01-01 11:56:00,37.87262977920824,-122.041002264983,humidity,22.72200375246678,faulty,POINT (-122.041002264983 37.87262977920824),Zone C
1541,2023-01-01 12:00:00,37.78350624492935,-121.82570754240562,seismic,47.59670720123651,faulty,POINT (-121.82570754240562 37.78350624492935),Zone C
1992,2023-01-01 12:03:00,37.31506167141014,-122.37269379659112,temp,30.008507039223552,faulty,POINT (-122.37269379659112 37.31506167141014),Zone C
1955,2023-01-01 12:07:00,37.03978321434903,-121.78814437035406,flood,93.52938212851625,faulty,POINT (-121.78814437035406 37.03978321434903),Zone C
1517,2023-01-01 12:12:00,37.7764753536601,-122.4709212286912,seismic,85.93766064191838,active,POINT (-122.4709212286912 37.7764753536601),Zone C
1756,2023-01-01 12:15:00,37.13021102756415,-122.33938752997146,seismic,54.09218507215133,active,POINT (-122.33938752997146 37.13021102756415),Zone C
1083,2023-01-01 12:21:00,37.12156018574062,-121.9614384119669,flood,28.970177724527368,active,POINT (-121.9614384119669 37.12156018574062),Zone C
1418,2023-01-01 12:23:00,37.28548398455568,-121.98494062774478,humidity,50.605818785782105,inactive,POINT (-121.98494062774478 37.28548398455568),Zone C
1253,2023-01-01 12:32:00,37.5255226892905,-121.85235231981248,humidity,56.57629665514175,inactive,POINT (-121.85235231981248 37.5255226892905),Zone C
1589,2023-01-01 12:38:00,37.40006221772875,-122.37774849647931,temp,10.979470518051858,faulty,POINT (-122.37774849647931 37.40006221772875),Zone C
1516,2023-01-01 12:45:00,37.86868914065892,-121.64231799906212,flood,8.539448140890526,active,POINT (-121.64231799906212 37.86868914065892),Zone C
1053,2023-01-01 12:46:00,37.006913720865285,-121.66781206915468,humidity,86.63395181244941,active,POINT (-121.66781206915468 37.006913720865285),Zone C
1524,2023-01-01 12:50:00,37.76172894523035,-121.77306380974125,humidity,3.979773828624989,inactive,POINT (-121.77306380974125 37.76172894523035),Zone C
1768,2023-01-01 13:02:00,37.75111153233469,-122.12976721031112,flood,32.00280591209956,inactive,POINT (-122.12976721031112 37.75111153233469),Zone C
1925,2023-01-01 13:03:00,37.32732644898299,-122.33642393062117,flood,56.73286907927244,faulty,POINT (-122.33642393062117 37.32732644898299),Zone C
1131,2023-01-01 13:04:00,37.81903903174569,-122.353600064326,humidity,28.317507698693213,active,POINT (-122.353600064326 37.81903903174569),Zone C
1169,2023-01-01 13:13:00,37.19461013599792,-121.90225944238864,seismic,58.91547686908684,active,POINT (-121.90225944238864 37.19461013599792),Zone C
1804,2023-01-01 13:20:00,37.68129849931104,-121.87517346180852,humidity,87.90707284227177,active,POINT (-121.87517346180852 37.68129849931104),Zone C
1290,2023-01-01 13:24:00,37.21662222276549,-122.1857537016146,flood,93.37667637086255,inactive,POINT (-122.1857537016146 37.21662222276549),Zone C
1043,2023-01-01 13:35:00,37.84974431996969,-121.95623614217205,temp,35.3439993505073,active,POINT (-121.95623614217205 37.84974431996969),Zone C
1171,2023-01-01 13:39:00,37.144254453476535,-122.34678380967036,flood,57.2833040886496,active,POINT (-122.34678380967036 37.144254453476535),Zone C
1994,2023-01-01 13:41:00,37.56788353749966,-121.7035630869092,seismic,75.68510804799985,inactive,POINT (-121.7035630869092 37.56788353749966),Zone C
1037,2023-01-01 13:48:00,37.01455663851903,-122.16682242973972,flood,93.32778168571085,inactive,POINT (-122.16682242973972 37.01455663851903),Zone C
1355,2023-01-01 13:51:00,37.27731973919799,-121.51472962769743,temp,31.033069920205246,faulty,POINT (-121.51472962769743 37.27731973919799),Zone C
1110,2023-01-01 13:54:00,37.06782152134348,-122.42520149728588,temp,98.74535519281284,inactive,POINT (-122.42520149728588 37.06782152134348),Zone C
1912,2023-01-01 13:55:00,37.50600462144346,-121.88964341393306,seismic,62.963329705136,active,POINT (-121.88964341393306 37.50600462144346),Zone C
1151,2023-01-01 13:57:00,37.26069596788648,-121.94949816952143,temp,58.55533987839824,active,POINT (-121.94949816952143 37.26069596788648),Zone C
1940,2023-01-01 13:58:00,37.53972764086463,-121.75346737524156,seismic,72.61156447476921,active,POINT (-121.75346737524156 37.53972764086463),Zone C
1805,2023-01-01 14:01:00,37.14539955588982,-122.03268765740368,humidity,25.98946726454572,faulty,POINT (-122.03268765740368 37.14539955588982),Zone C
1887,2023-01-01 14:11:00,37.58608301031528,-121.92035136195364,humidity,61.68203787091444,active,POINT (-121.92035136195364 37.58608301031528),Zone C
1344,2023-01-01 14:17:00,37.28315767228959,-122.39669558145216,humidity,99.49901486382156,active,POINT (-122.39669558145216 37.28315767228959),Zone C
1865,2023-01-01 14:19:00,37.99419092250931,-121.64937691621589,humidity,36.02384551156007,faulty,POINT (-121.64937691621589 37.99419092250931),Zone C
1126,2023-01-01 14:23:00,37.30038733291138,-122.48610836028496,flood,42.4067614984856,faulty,POINT (-122.48610836028496 37.30038733291138),Zone C
1710,2023-01-01 14:26:00,37.61476851927618,-122.3275145548784,temp,99.83944478388644,inactive,POINT (-122.3275145548784 37.61476851927618),Zone C
1736,2023-01-01 14:31:00,37.43158943144511,-121.6568435228049,seismic,69.74266540291217,faulty,POINT (-121.6568435228049 37.43158943144511),Zone C
1573,2023-01-01 14:40:00,37.82805644684903,-121.90578440866932,humidity,30.008562086899506,faulty,POINT (-121.90578440866932 37.82805644684903),Zone C
1558,2023-01-01 14:41:00,37.88547367856199,-122.433105238712,seismic,64.70655264460983,inactive,POINT (-122.433105238712 37.88547367856199),Zone C
1063,2023-01-01 14:43:00,37.06361590435436,-122.44890630437108,seismic,78.92020903772713,faulty,POINT (-122.44890630437108 37.06361590435436),Zone C
1423,2023-01-01 14:44:00,37.90509660483581,-122.30705016789852,temp,74.64594726356488,active,POINT (-122.30705016789852 37.90509660483581),Zone C
1927,2023-01-01 14:47:00,37.757849133502425,-121.80173571198692,flood,32.82162009621155,active,POINT (-121.80173571198692 37.757849133502425),Zone C
1422,2023-01-01 14:55:00,37.21426799103896,-122.18631584042568,humidity,57.021305334612194,inactive,POINT (-122.18631584042568 37.21426799103896),Zone C
1388,2023-01-01 15:05:00,37.425664365258406,-122.03461230499326,temp,0.1187367566588215,faulty,POINT (-122.03461230499326 37.425664365258406),Zone C
1427,2023-01-01 15:08:00,37.58868243558598,-121.9160316857853,temp,79.61539894473184,active,POINT (-121.9160316857853 37.58868243558598),Zone C
1781,2023-01-01 15:10:00,37.8999878912186,-121.75038513479576,flood,86.45256527696826,active,POINT (-121.75038513479576 37.8999878912186),Zone C
1344,2023-01-01 15:11:00,37.59114650681775,-122.38141072232844,seismic,40.6266467268668,inactive,POINT (-122.38141072232844 37.59114650681775),Zone C
1117,2023-01-01 15:20:00,37.06218732462654,-122.33013897961489,seismic,56.33700407955595,faulty,POINT (-122.33013897961489 37.06218732462654),Zone C
1778,2023-01-01 15:23:00,37.96673437520983,-122.29822260867398,temp,24.31219363620569,inactive,POINT (-122.29822260867398 37.96673437520983),Zone C
1975,2023-01-01 15:35:00,37.6829346879713,-122.3793206085991,seismic,13.471485468059342,active,POINT (-122.3793206085991 37.6829346879713),Zone C
1085,2023-01-01 15:37:00,37.86919786213309,-122.11248926106946,flood,90.14920823652078,inactive,POINT (-122.11248926106946 37.86919786213309),Zone C
1189,2023-01-01 15:41:00,37.42771597270421,-121.7106773397256,humidity,29.6677391188898,active,POINT (-121.7106773397256 37.42771597270421),Zone C
1501,2023-01-01 15:43:00,37.81019387479012,-121.69606621060385,flood,22.204826254909293,inactive,POINT (-121.69606621060385 37.81019387479012),Zone C
1192,2023-01-01 15:46:00,37.64424105891322,-122.254926716888,humidity,62.53802398204318,active,POINT (-122.254926716888 37.64424105891322),Zone C
1341,2023-01-01 15:50:00,37.84000581990384,-122.06311389658752,flood,34.46579760148414,inactive,POINT (-122.06311389658752 37.84000581990384),Zone C
1551,2023-01-01 15:51:00,37.62588566187415,-122.48051647596222,seismic,42.79397709688495,faulty,POINT (-122.48051647596222 37.62588566187415),Zone C
1282,2023-01-01 15:58:00,37.49853363349008,-122.49809790343537,humidity,47.96170692034766,inactive,POINT (-122.49809790343537 37.49853363349008),Zone C
1259,2023-01-01 16:00:00,37.96512065704922,-122.4799186126678,seismic,25.298280292111887,faulty,POINT (-122.4799186126678 37.96512065704922),Zone C
1972,2023-01-01 16:02:00,37.77953058767716,-122.11195433698232,flood,58.39894588956993,active,POINT (-122.11195433698232 37.77953058767716),Zone C
1833,2023-01-01 16:03:00,37.1149765919501,-121.60295960250131,flood,90.58270545406518,active,POINT (-121.60295960250131 37.1149765919501),Zone C
1207,2023-01-01 16:06:00,37.15935974138825,-121.96539098454716,humidity,38.27645497800455,faulty,POINT (-121.96539098454716 37.15935974138825),Zone C
1525,2023-01-01 16:10:00,37.72810725539071,-122.25602418136688,flood,43.33086672484027,inactive,POINT (-122.25602418136688 37.72810725539071),Zone C
1488,2023-01-01 16:11:00,37.58711882870298,-122.03514140099786,temp,25.62105271798183,active,POINT (-122.03514140099786 37.58711882870298),Zone C
1637,2023-01-01 16:14:00,37.51453283084616,-122.1293315253015,flood,76.32300405910728,faulty,POINT (-122.1293315253015 37.51453283084616),Zone C
1172,2023-01-01 16:16:00,37.00613346927543,-122.06040094802178,flood,44.81701322811128,active,POINT (-122.06040094802178 37.00613346927543),Zone C
1415,2023-01-01 16:19:00,37.423201364615466,-121.51726644809156,temp,21.67519270170629,inactive,POINT (-121.51726644809156 37.423201364615466),Zone C
1759,2023-01-01 16:29:00,37.66594912130481,-122.11206759412016,humidity,92.14125104655108,inactive,POINT (-122.11206759412016 37.66594912130481),Zone C
1850,2023-01-01 16:30:00,37.21204902562842,-121.55913148143276,temp,66.09752967804455,active,POINT (-121.55913148143276 37.21204902562842),Zone C
1073,2023-01-01 16:32:00,37.988066930398006,-122.14350953389209,temp,53.837435471264605,inactive,POINT (-122.14350953389209 37.988066930398006),Zone C
1026,2023-01-01 16:33:00,37.29717618175933,-121.53924145397872,humidity,30.84887488385718,faulty,POINT (-121.53924145397872 37.29717618175933),Zone C
1630,2023-01-01 16:35:00,37.99263608286466,-121.592220818758,flood,97.85627371467996,active,POINT (-121.592220818758 37.99263608286466),Zone C
1639,2023-01-01 16:38:00,37.04614499705711,-121.7384537335532,humidity,1.7574717089878569,active,POINT (-121.7384537335532 37.04614499705711),Zone C
1567,2023-01-01 16:44:00,37.71529087839599,-121.80766976494338,humidity,72.91227962375592,active,POINT (-121.80766976494338 37.71529087839599),Zone C
1500,2023-01-01 16:47:00,37.257038414720704,-122.48264680956878,temp,97.11733584652411,active,POINT (-122.48264680956878 37.257038414720704),Zone C
1082,2023-01-01 16:48:00,37.57624568477583,-122.03068241974988,seismic,10.344392617003006,faulty,POINT (-122.03068241974988 37.57624568477583),Zone C
1068,2023-01-01 16:50:00,37.47047391075074,-121.71115107298829,seismic,90.4285692014972,faulty,POINT (-121.71115107298829 37.47047391075074),Zone C
1586,2023-01-01 16:55:00,37.4108892071165,-121.81553400175169,flood,16.54837662475628,active,POINT (-121.81553400175169 37.4108892071165),Zone C
1877,2023-01-01 16:56:00,37.485408148958726,-121.8093352273814,flood,38.28035809628808,active,POINT (-121.8093352273814 37.485408148958726),Zone C
1892,2023-01-01 16:57:00,37.2684166470439,-122.13890554945256,temp,45.15704490723104,faulty,POINT (-122.13890554945256 37.2684166470439),Zone C
1918,2023-01-01 16:58:00,37.44957221400925,-122.07382076457831,seismic,44.72471363013606,inactive,POINT (-122.07382076457831 37.44957221400925),Zone C
1932,2023-01-01 17:04:00,37.51087025328137,-122.38578320503518,temp,12.580872537876942,active,POINT (-122.38578320503518 37.51087025328137),Zone C
1431,2023-01-01 17:05:00,37.63532812650711,-121.84216799739912,flood,99.17452617590928,faulty,POINT (-121.84216799739912 37.63532812650711),Zone C
1872,2023-01-01 17:10:00,37.60125895795401,-121.9643628429425,temp,0.3726405207556404,active,POINT (-121.9643628429425 37.60125895795401),Zone C
1991,2023-01-01 17:12:00,37.03743783734464,-121.84505000850788,seismic,20.26021593987433,inactive,POINT (-121.84505000850788 37.03743783734464),Zone C
1241,2023-01-01 17:13:00,37.1859731176744,-122.10828585133493,seismic,59.70361282992064,inactive,POINT (-122.10828585133493 37.1859731176744),Zone C
1687,2023-01-01 17:15:00,37.53651705425968,-121.54173951344244,humidity,66.88372686813034,faulty,POINT (-121.54173951344244 37.53651705425968),Zone C
1258,2023-01-01 17:19:00,37.18681213877242,-121.75951964394643,temp,81.7385261011215,inactive,POINT (-121.75951964394643 37.18681213877242),Zone C
1111,2023-01-01 17:37:00,37.73638398279204,-121.8119496861385,flood,98.6208716653959,inactive,POINT (-121.8119496861385 37.73638398279204),Zone C
1472,2023-01-01 17:40:00,37.31027289109398,-122.3166199493082,seismic,13.017339362151947,faulty,POINT (-122.3166199493082 37.31027289109398),Zone C
1208,2023-01-01 17:46:00,37.35058853271129,-122.26530029417492,humidity,53.33008501522705,inactive,POINT (-122.26530029417492 37.35058853271129),Zone C
1777,2023-01-01 17:53:00,37.79938536308218,-122.23718957351176,seismic,70.71026134870424,faulty,POINT (-122.23718957351176 37.79938536308218),Zone C
1780,2023-01-01 17:56:00,37.31671981638387,-122.22937628355852,seismic,38.205173430373776,active,POINT (-122.22937628355852 37.31671981638387),Zone C
1304,2023-01-01 17:57:00,37.66383111949672,-122.3888911968288,humidity,2.544516510454964,inactive,POINT (-122.3888911968288 37.66383111949672),Zone C
1812,2023-01-01 17:59:00,37.774151845394655,-121.65090384329535,flood,41.606622271008455,active,POINT (-121.65090384329535 37.774151845394655),Zone C
1323,2023-01-01 18:03:00,37.33034678992786,-122.44985928436188,seismic,52.580257232942,inactive,POINT (-122.44985928436188 37.33034678992786),Zone C
1142,2023-01-01 18:08:00,37.509285608014,-122.34888534370606,humidity,65.33001180288129,inactive,POINT (-122.34888534370606 37.509285608014),Zone C
1474,2023-01-01 18:09:00,37.63441034919177,-121.69487014492536,temp,29.64364396709549,inactive,POINT (-121.69487014492536 37.63441034919177),Zone C
1173,2023-01-01 18:11:00,37.08033400191015,-121.94751811677266,flood,52.17321444090916,faulty,POINT (-121.94751811677266 37.08033400191015),Zone C
1896,2023-01-01 18:12:00,37.497241687219535,-121.73130028666692,flood,43.16865273183177,faulty,POINT (-121.73130028666692 37.497241687219535),Zone C
1197,2023-01-01 18:18:00,37.10966845547064,-122.4837496701828,humidity,14.86145681556047,inactive,POINT (-122.4837496701828 37.10966845547064),Zone C
1069,2023-01-01 18:21:00,37.48752504451698,-122.02624511786804,humidity,71.70992286038033,faulty,POINT (-122.02624511786804 37.48752504451698),Zone C
1115,2023-01-01 18:40:00,37.99830667218974,-122.39790737102996,temp,48.524258064822845,inactive,POINT (-122.39790737102996 37.99830667218974),Zone C
1020,2023-01-01 18:41:00,37.2370853335652,-121.78694652270696,temp,68.21617445038886,inactive,POINT (-121.78694652270696 37.2370853335652),Zone C
1627,2023-01-01 18:44:00,37.01138796702224,-122.12528394654365,flood,25.01898361641005,faulty,POINT (-122.12528394654365 37.01138796702224),Zone C
1463,2023-01-01 18:46:00,37.30551611554906,-121.95464573659812,seismic,72.3154468858089,inactive,POINT (-121.95464573659812 37.30551611554906),Zone C
1391,2023-01-01 18:50:00,37.872292810698745,-121.78269857824486,flood,31.034429265432877,faulty,POINT (-121.78269857824486 37.872292810698745),Zone C
1068,2023-01-01 18:52:00,37.35919258701237,-121.65856426930468,flood,52.860492286988034,active,POINT (-121.65856426930468 37.35919258701237),Zone C
1474,2023-01-01 18:55:00,37.30577132182363,-121.63429058390828,humidity,57.10978613391332,faulty,POINT (-121.63429058390828 37.30577132182363),Zone C
1776,2023-01-01 19:05:00,37.194750076163466,-122.022073795907,seismic,70.58342291242512,faulty,POINT (-122.022073795907 37.194750076163466),Zone C
1540,2023-01-01 19:06:00,37.15066441119768,-122.43007487403725,flood,77.76624931378687,inactive,POINT (-122.43007487403725 37.15066441119768),Zone C
1905,2023-01-01 19:12:00,37.50588047647872,-121.75331260390269,flood,13.930983362495851,active,POINT (-121.75331260390269 37.50588047647872),Zone C
1142,2023-01-01 19:16:00,37.63558414269715,-121.82922667460537,temp,38.66043332001963,inactive,POINT (-121.82922667460537 37.63558414269715),Zone C
1899,2023-01-01 19:19:00,37.62046111013048,-122.46722886435911,humidity,80.04045729344617,inactive,POINT (-122.46722886435911 37.62046111013048),Zone C
1672,2023-01-01 19:27:00,37.03058339684758,-122.04958870032024,flood,52.77716796512547,faulty,POINT (-122.04958870032024 37.03058339684758),Zone C
1479,2023-01-01 19:29:00,37.36632169599456,-122.1353049581856,humidity,49.27376974066087,faulty,POINT (-122.1353049581856 37.36632169599456),Zone C
