name,type,latitude,longitude,zone
Location 111,hospital,37.115895647030364,-121.74345435296595,Zone B
Location 111,hospital,37.115895647030364,-121.74345435296595,Zone C
Location 111,hospital,37.115895647030364,-121.74345435296595,Zone D
Location 112,hospital,37.529724869802706,-121.64528921302275,Zone A
Location 112,hospital,37.529724869802706,-121.64528921302275,Zone B
Location 112,hospital,37.529724869802706,-121.64528921302275,Zone C
Location 112,hospital,37.529724869802706,-121.64528921302275,Zone D
Location 113,fire_station,37.85410155701532,-121.99086411565169,Zone A
Location 113,fire_station,37.85410155701532,-121.99086411565169,Zone B
Location 113,fire_station,37.85410155701532,-121.99086411565169,Zone C
Location 113,fire_station,37.85410155701532,-121.99086411565169,Zone D
Location 114,fire_station,37.763392790140735,-122.22533622688071,Zone A
Location 114,fire_station,37.763392790140735,-122.22533622688071,Zone B
Location 114,fire_station,37.763392790140735,-122.22533622688071,Zone C
Location 114,fire_station,37.763392790140735,-122.22533622688071,Zone D
Location 115,hospital,37.92568033599169,-121.69380548388743,Zone A
Location 115,hospital,37.92568033599169,-121.69380548388743,Zone B
Location 115,hospital,37.92568033599169,-121.69380548388743,Zone C
Location 115,hospital,37.92568033599169,-121.69380548388743,Zone D
Location 116,hospital,37.032717607662136,-121.54499471375797,Zone A
Location 116,hospital,37.032717607662136,-121.54499471375797,Zone B
Location 116,hospital,37.032717607662136,-121.54499471375797,Zone C
Location 116,hospital,37.032717607662136,-121.54499471375797,Zone D
Location 117,shelter,37.94099450465235,-121.85982685055775,Zone A
Location 117,shelter,37.94099450465235,-121.85982685055775,Zone B
Location 117,shelter,37.94099450465235,-121.85982685055775,Zone C
Location 117,shelter,37.94099450465235,-121.85982685055775,Zone D
Location 118,shelter,37.13579524584883,-122.01831341360369,Zone A
Location 118,shelter,37.13579524584883,-122.01831341360369,Zone B
Location 118,shelter,37.13579524584883,-122.01831341360369,Zone C
Location 118,shelter,37.13579524584883,-122.01831341360369,Zone D
Location 119,shelter,37.8310360887793,-122.05892428043724,Zone A
Location 119,shelter,37.8310360887793,-122.05892428043724,Zone B
Location 119,shelter,37.8310360887793,-122.05892428043724,Zone C
Location 119,shelter,37.8310360887793,-122.05892428043724,Zone D
Location 120,fire_station,37.81461611522514,-121.5996485562076,Zone A
Location 120,fire_station,37.81461611522514,-121.5996485562076,Zone B
Location 120,fire_station,37.81461611522514,-121.5996485562076,Zone C
Location 120,fire_station,37.81461611522514,-121.5996485562076,Zone D
Location 121,shelter,37.7200753715451,-121.9624657265028,Zone A
Location 121,shelter,37.7200753715451,-121.9624657265028,Zone B
Location 121,shelter,37.7200753715451,-121.9624657265028,Zone C
Location 121,shelter,37.7200753715451,-121.9624657265028,Zone D
Location 122,hospital,37.00880811760142,-121.87299125017653,Zone A
Location 122,hospital,37.00880811760142,-121.87299125017653,Zone B
Location 122,hospital,37.00880811760142,-121.87299125017653,Zone C
Location 122,hospital,37.00880811760142,-121.87299125017653,Zone D
Location 123,shelter,37.13555846609518,-121.98521262651488,Zone A
Location 123,shelter,37.13555846609518,-121.98521262651488,Zone B
Location 123,shelter,37.13555846609518,-121.98521262651488,Zone C
Location 123,shelter,37.13555846609518,-121.98521262651488,Zone D
Location 124,shelter,37.64774735917645,-121.53182394705692,Zone A
Location 124,shelter,37.64774735917645,-121.53182394705692,Zone B
Location 124,shelter,37.64774735917645,-121.53182394705692,Zone C
Location 124,shelter,37.64774735917645,-121.53182394705692,Zone D
Location 125,fire_station,37.14279516663142,-121.50941082548658,Zone A
Location 125,fire_station,37.14279516663142,-121.50941082548658,Zone B
Location 125,fire_station,37.14279516663142,-121.50941082548658,Zone C
Location 125,fire_station,37.14279516663142,-121.50941082548658,Zone D
Location 126,fire_station,37.576111022884355,-121.69075773708754,Zone A
Location 126,fire_station,37.576111022884355,-121.69075773708754,Zone B
Location 126,fire_station,37.576111022884355,-121.69075773708754,Zone C
Location 126,fire_station,37.576111022884355,-121.69075773708754,Zone D
Location 127,shelter,37.331909527707694,-122.46542008534597,Zone A
Location 127,shelter,37.331909527707694,-122.46542008534597,Zone B
Location 127,shelter,37.331909527707694,-122.46542008534597,Zone C
Location 127,shelter,37.331909527707694,-122.46542008534597,Zone D
Location 128,hospital,37.98258763123207,-122.16390635160309,Zone A
Location 128,hospital,37.98258763123207,-122.16390635160309,Zone B
Location 128,hospital,37.98258763123207,-122.16390635160309,Zone C
Location 128,hospital,37.98258763123207,-122.16390635160309,Zone D
Location 129,shelter,37.23956979564814,-122.09067720295309,Zone A
Location 129,shelter,37.23956979564814,-122.09067720295309,Zone B
Location 129,shelter,37.23956979564814,-122.09067720295309,Zone C
Location 129,shelter,37.23956979564814,-122.09067720295309,Zone D
Location 130,hospital,37.28230936196593,-122.4763985654533,Zone A
Location 130,hospital,37.28230936196593,-122.4763985654533,Zone B
Location 130,hospital,37.28230936196593,-122.4763985654533,Zone C
Location 130,hospital,37.28230936196593,-122.4763985654533,Zone D
Location 131,hospital,37.82450932831191,-121.62539688663199,Zone A
Location 131,hospital,37.82450932831191,-121.62539688663199,Zone B
Location 131,hospital,37.82450932831191,-121.62539688663199,Zone C
Location 131,hospital,37.82450932831191,-121.62539688663199,Zone D
Location 132,fire_station,37.12040308577586,-122.018979020484,Zone A
Location 132,fire_station,37.12040308577586,-122.018979020484,Zone B
Location 132,fire_station,37.12040308577586,-122.018979020484,Zone C
Location 132,fire_station,37.12040308577586,-122.018979020484,Zone D
Location 133,shelter,37.49326812745875,-121.78001198100694,Zone A
Location 133,shelter,37.49326812745875,-121.78001198100694,Zone B
Location 133,shelter,37.49326812745875,-121.78001198100694,Zone C
Location 133,shelter,37.49326812745875,-121.78001198100694,Zone D
Location 134,fire_station,37.9689239550601,-122.11168970403928,Zone A
Location 134,fire_station,37.9689239550601,-122.11168970403928,Zone B
Location 134,fire_station,37.9689239550601,-122.11168970403928,Zone C
Location 134,fire_station,37.9689239550601,-122.11168970403928,Zone D
Location 135,hospital,37.39844808193277,-122.12154712862075,Zone A
Location 135,hospital,37.39844808193277,-122.12154712862075,Zone B
Location 135,hospital,37.39844808193277,-122.12154712862075,Zone C
Location 135,hospital,37.39844808193277,-122.12154712862075,Zone D
Location 136,shelter,37.92339228039778,-122.21154614887621,Zone A
Location 136,shelter,37.92339228039778,-122.21154614887621,Zone B
Location 136,shelter,37.92339228039778,-122.21154614887621,Zone C
Location 136,shelter,37.92339228039778,-122.21154614887621,Zone D
Location 137,hospital,37.15479300890783,-121.78473829867374,Zone A
Location 137,hospital,37.15479300890783,-121.78473829867374,Zone B
Location 137,hospital,37.15479300890783,-121.78473829867374,Zone C
Location 137,hospital,37.15479300890783,-121.78473829867374,Zone D
Location 138,fire_station,37.45974015519054,-121.96554089269439,Zone A
Location 138,fire_station,37.45974015519054,-121.96554089269439,Zone B
Location 138,fire_station,37.45974015519054,-121.96554089269439,Zone C
Location 138,fire_station,37.45974015519054,-121.96554089269439,Zone D
Location 139,hospital,37.89926179262611,-122.48791788517796,Zone A
Location 139,hospital,37.89926179262611,-122.48791788517796,Zone B
Location 139,hospital,37.89926179262611,-122.48791788517796,Zone C
Location 139,hospital,37.89926179262611,-122.48791788517796,Zone D
Location 140,hospital,37.2087774201486,-121.71386889466,Zone A
Location 140,hospital,37.2087774201486,-121.71386889466,Zone B
Location 140,hospital,37.2087774201486,-121.71386889466,Zone C
Location 140,hospital,37.2087774201486,-121.71386889466,Zone D
Location 141,hospital,37.53663803319991,-122.01607509583735,Zone A
Location 141,hospital,37.53663803319991,-122.01607509583735,Zone B
Location 141,hospital,37.53663803319991,-122.01607509583735,Zone C
Location 141,hospital,37.53663803319991,-122.01607509583735,Zone D
Location 142,hospital,37.75903014240963,-122.21723193510668,Zone A
Location 142,hospital,37.75903014240963,-122.21723193510668,Zone B
Location 142,hospital,37.75903014240963,-122.21723193510668,Zone C
Location 142,hospital,37.75903014240963,-122.21723193510668,Zone D
Location 143,fire_station,37.32373374671488,-121.86888528096715,Zone A
Location 143,fire_station,37.32373374671488,-121.86888528096715,Zone B
Location 143,fire_station,37.32373374671488,-121.86888528096715,Zone C
Location 143,fire_station,37.32373374671488,-121.86888528096715,Zone D
Location 144,fire_station,37.66095557520614,-121.84879688879589,Zone A
Location 144,fire_station,37.66095557520614,-121.84879688879589,Zone B
Location 144,fire_station,37.66095557520614,-121.84879688879589,Zone C
Location 144,fire_station,37.66095557520614,-121.84879688879589,Zone D
Location 145,hospital,37.974680986252025,-122.41862240707351,Zone A
Location 145,hospital,37.974680986252025,-122.41862240707351,Zone B
Location 145,hospital,37.974680986252025,-122.41862240707351,Zone C
Location 145,hospital,37.974680986252025,-122.41862240707351,Zone D
Location 146,fire_station,37.89942384064031,-122.43553984139949,Zone A
Location 146,fire_station,37.89942384064031,-122.43553984139949,Zone B
Location 146,fire_station,37.89942384064031,-122.43553984139949,Zone C
Location 146,fire_station,37.89942384064031,-122.43553984139949,Zone D
Location 147,hospital,37.21559554204224,-121.67771617803389,Zone A
Location 147,hospital,37.21559554204224,-121.67771617803389,Zone B
Location 147,hospital,37.21559554204224,-121.67771617803389,Zone C
Location 147,hospital,37.21559554204224,-121.67771617803389,Zone D
Location 148,shelter,37.722509519946925,-121.75532420315432,Zone A
Location 148,shelter,37.722509519946925,-121.75532420315432,Zone B
Location 148,shelter,37.722509519946925,-121.75532420315432,Zone C
Location 148,shelter,37.722509519946925,-121.75532420315432,Zone D
Location 149,fire_station,37.05164730470103,-121.80011542319498,Zone A
Location 149,fire_station,37.05164730470103,-121.80011542319498,Zone B
Location 149,fire_station,37.05164730470103,-121.80011542319498,Zone C
Location 149,fire_station,37.05164730470103,-121.80011542319498,Zone D
Location 150,shelter,37.99223176447261,-122.23604509745431,Zone A
Location 150,shelter,37.99223176447261,-122.23604509745431,Zone B
Location 150,shelter,37.99223176447261,-122.23604509745431,Zone C
Location 150,shelter,37.99223176447261,-122.23604509745431,Zone D
Location 151,shelter,37.645488564999354,-121.6904280201211,Zone A
Location 151,shelter,37.645488564999354,-121.6904280201211,Zone B
Location 151,shelter,37.645488564999354,-121.6904280201211,Zone C
Location 151,shelter,37.645488564999354,-121.6904280201211,Zone D
Location 152,fire_station,37.35973332300596,-122.08827043970372,Zone A
Location 152,fire_station,37.35973332300596,-122.08827043970372,Zone B
Location 152,fire_station,37.35973332300596,-122.08827043970372,Zone C
Location 152,fire_station,37.35973332300596,-122.08827043970372,Zone D
Location 153,hospital,37.05352183956196,-121.66207487100819,Zone A
Location 153,hospital,37.05352183956196,-121.66207487100819,Zone B
Location 153,hospital,37.05352183956196,-121.66207487100819,Zone C
Location 153,hospital,37.05352183956196,-121.66207487100819,Zone D
Location 154,fire_station,37.969177429447825,-122.22103706036972,Zone A
Location 154,fire_station,37.969177429447825,-122.22103706036972,Zone B
Location 154,fire_station,37.969177429447825,-122.22103706036972,Zone C
Location 154,fire_station,37.969177429447825,-122.22103706036972,Zone D
Location 155,hospital,37.99961136673612,-121.87659361527434,Zone A
Location 155,hospital,37.99961136673612,-121.87659361527434,Zone B
Location 155,hospital,37.99961136673612,-121.87659361527434,Zone C
Location 155,hospital,37.99961136673612,-121.87659361527434,Zone D
Location 156,shelter,37.78447760530082,-122.20505422355424,Zone A
Location 156,shelter,37.78447760530082,-122.20505422355424,Zone B
Location 156,shelter,37.78447760530082,-122.20505422355424,Zone C
Location 156,shelter,37.78447760530082,-122.20505422355424,Zone D
Location 157,shelter,37.600739787570475,-122.06254770326396,Zone A
Location 157,shelter,37.600739787570475,-122.06254770326396,Zone B
Location 157,shelter,37.600739787570475,-122.06254770326396,Zone C
Location 157,shelter,37.600739787570475,-122.06254770326396,Zone D
Location 158,fire_station,37.69680160688127,-122.25022975857088,Zone A
Location 158,fire_station,37.69680160688127,-122.25022975857088,Zone B
Location 158,fire_station,37.69680160688127,-122.25022975857088,Zone C
Location 158,fire_station,37.69680160688127,-122.25022975857088,Zone D
Location 159,fire_station,37.968046954157785,-122.452372341827,Zone A
Location 159,fire_station,37.968046954157785,-122.452372341827,Zone B
Location 159,fire_station,37.968046954157785,-122.452372341827,Zone C
Location 159,fire_station,37.968046954157785,-122.452372341827,Zone D
Location 160,hospital,37.950006704076095,-121.50229429325913,Zone A
Location 160,hospital,37.950006704076095,-121.50229429325913,Zone B
Location 160,hospital,37.950006704076095,-121.50229429325913,Zone C
Location 160,hospital,37.950006704076095,-121.50229429325913,Zone D
Location 161,shelter,37.97372569040673,-121.63488682093896,Zone A
Location 161,shelter,37.97372569040673,-121.63488682093896,Zone B
Location 161,shelter,37.97372569040673,-121.63488682093896,Zone C
Location 161,shelter,37.97372569040673,-121.63488682093896,Zone D
Location 162,shelter,37.05530262578948,-121.53510197181623,Zone A
Location 162,shelter,37.05530262578948,-121.53510197181623,Zone B
Location 162,shelter,37.05530262578948,-121.53510197181623,Zone C
Location 162,shelter,37.05530262578948,-121.53510197181623,Zone D
Location 163,hospital,37.130125874451096,-121.80991709087633,Zone A
Location 163,hospital,37.130125874451096,-121.80991709087633,Zone B
Location 163,hospital,37.130125874451096,-121.80991709087633,Zone C
Location 163,hospital,37.130125874451096,-121.80991709087633,Zone D
Location 164,shelter,37.41612714844236,-122.01544077648339,Zone A
